 1.8093E+1 2.2267E+1 2.6958E+1 3.1886E+1 3.6696E+1 4.0830E+1 4.3851E+1 4.5242E+1
 4.4407E+1 4.1665E+1 3.7372E+1 3.2085E+1 2.6123E+1 2.0001E+1 1.4079E+1 8.6333E+0
 3.8634E+0-3.1998E-2-2.8144E+0-4.6031E+0-5.4378E+0-5.5968E+0-5.3583E+0-4.8019E+0
-4.2056E+0-3.8081E+0-3.6094E+0-3.9274E+0-4.8814E+0-6.1533E+0-7.2265E+0-7.6240E+0
-7.0676E+0-5.2391E+0-2.0989E+0 1.7567E+0 5.8508E+0 9.5872E+0 1.2330E+1 1.3562E+1
 1.3324E+1 1.1734E+1 8.9513E+0 5.3341E+0 1.3592E+0-2.2977E+0-5.2789E+0-7.3060E+0
-8.3395E+0-8.5780E+0-8.2600E+0-7.9023E+0-7.7433E+0-7.9420E+0-8.3395E+0-9.1345E+0
-9.9692E+0-1.0446E+1-1.0565E+1-1.0526E+1-1.0327E+1-1.0128E+1-1.0327E+1-1.0923E+1
-1.1837E+1-1.2672E+1-1.2871E+1-1.1957E+1-9.5320E+0-5.3981E+0 1.2700E-1 6.5663E+0
 1.3045E+1 1.8928E+1 2.3460E+1 2.5845E+1 2.6043E+1 2.4612E+1 2.1989E+1 1.8809E+1
 1.5510E+1 1.2608E+1 1.0660E+1 9.4282E+0 9.1500E+0 9.3090E+0 9.5872E+0 9.5475E+0
 8.7525E+0 7.2023E+0 5.0956E+0 2.7107E+0 8.4248E-1-6.2823E-1-1.3835E+0-1.4232E+0
-8.2698E-1 2.0650E-1 1.3195E+0 2.1144E+0 2.3132E+0 1.8759E+0 6.0398E-1-1.3835E+0
-3.7286E+0-6.3918E+0-9.2935E+0-1.2155E+1-1.5017E+1-1.7522E+1-1.9509E+1-2.0940E+1
-2.1536E+1-2.1059E+1-1.9231E+1-1.6170E+1-1.1877E+1-6.7496E+0-1.4232E+0 3.7044E+0
 8.3153E+0 1.2091E+1 1.4596E+1 1.5510E+1 1.4993E+1 1.2847E+1 9.1897E+0 4.5391E+0
-6.2823E-1-5.8353E+0-1.0526E+1-1.4342E+1-1.6846E+1-1.7998E+1-1.7919E+1-1.7045E+1
-1.5773E+1-1.4421E+1-1.3507E+1-1.3348E+1-1.3865E+1-1.4978E+1-1.6568E+1-1.8237E+1
-1.9628E+1-2.0542E+1-2.1059E+1-2.0940E+1-2.0105E+1-1.8515E+1-1.6369E+1-1.3626E+1
-1.0685E+1-7.7433E+0-5.1994E+0-3.2517E+0-2.0194E+0-1.6617E+0-2.2579E+0-3.5299E+0
-5.1596E+0-6.9086E+0-8.4588E+0-9.5320E+0-9.7705E+0-9.2935E+0-8.1010E+0-6.4316E+0
-4.2851E+0-2.1784E+0-1.5124E-1 1.5977E+0 2.9492E+0 3.8634E+0 3.9429E+0 3.1082E+0
 1.1605E+0-1.6617E+0-5.5571E+0-1.0247E+1-1.5375E+1-2.0662E+1-2.5869E+1-3.0519E+1
-3.4176E+1-3.6601E+1-3.7634E+1-3.7197E+1-3.5210E+1-3.2109E+1-2.8413E+1-2.4517E+1
-2.0741E+1-1.7323E+1-1.4540E+1-1.2394E+1-1.0645E+1-9.2935E+0-8.2600E+0-7.1470E+0
-5.9546E+0-4.7224E+0-3.4902E+0-2.2182E+0-9.0647E-1 2.0650E-1 1.0810E+0 1.5977E+0
 1.5977E+0 5.6424E-1-1.5425E+0-4.6826E+0-8.3793E+0-1.2434E+1-1.6369E+1-1.9787E+1
-2.2331E+1-2.3365E+1-2.2649E+1-1.9867E+1-1.5455E+1-1.0128E+1-4.5236E+0 1.0412E+0
 6.2086E+0 1.0581E+1 1.3999E+1 1.6543E+1 1.7815E+1 1.7617E+1 1.6225E+1 1.4278E+1
 1.2171E+1 1.0024E+1 7.9575E+0 6.0496E+0 4.5789E+0 3.7839E+0 3.8236E+0 4.6186E+0
 6.0496E+0 7.4408E+0 8.2755E+0 8.1960E+0 7.2420E+0 5.4931E+0 3.4659E+0 1.7170E+0
 6.0398E-1 4.0524E-1 1.3990E+0 3.3467E+0 5.6918E+0 7.6395E+0 8.4743E+0 7.5203E+0
 4.4994E+0-3.4999E-1-6.2726E+0-1.2593E+1-1.8714E+1-2.4120E+1-2.8095E+1-3.0281E+1
-3.0400E+1-2.8770E+1-2.5432E+1-2.0503E+1-1.4501E+1-8.1805E+0-2.0989E+0 3.3864E+0
 7.8780E+0 1.1296E+1 1.3602E+1 1.4874E+1 1.4993E+1 1.4317E+1 1.3125E+1 1.1773E+1
 1.0541E+1 9.3090E+0 8.2755E+0 7.5600E+0 7.3215E+0 7.4805E+0 8.1563E+0 9.1897E+0
 1.0342E+1 1.1217E+1 1.1853E+1 1.2409E+1 1.2886E+1 1.3403E+1 1.3920E+1 1.4278E+1
 1.4317E+1 1.3880E+1 1.3006E+1 1.1773E+1 1.0382E+1 8.9910E+0 7.9973E+0 7.8780E+0
 8.7525E+0 1.0382E+1 1.2886E+1 1.5947E+1 1.9167E+1 2.1949E+1 2.3937E+1 2.4374E+1
 2.2943E+1 1.9405E+1 1.4357E+1 8.4743E+0 2.3927E+0-3.0529E+0-7.1073E+0-9.2935E+0
-9.2140E+0-7.1073E+0-3.5696E+0 8.0273E-1 5.2149E+0 8.8718E+0 1.1495E+1 1.2926E+1
 1.3125E+1 1.2131E+1 1.0422E+1 8.3153E+0 6.2483E+0 4.2609E+0 2.4722E+0 8.8223E-1
-7.4748E-1-2.5759E+0-4.6031E+0-6.7098E+0-8.7768E+0-1.0565E+1-1.1480E+1-1.1082E+1
-9.0550E+0-5.5173E+0-6.2823E-1 4.8571E+0 1.0223E+1 1.4755E+1 1.7895E+1 1.8968E+1
 1.7577E+1 1.3801E+1 8.6333E+0 2.9094E+0-2.4567E+0-6.6701E+0-9.2140E+0-9.7307E+0
-8.1010E+0-5.0006E+0-1.2245E+0 2.4324E+0 5.2546E+0 7.1228E+0 8.1563E+0 8.6333E+0
 8.7525E+0 8.9513E+0 9.7860E+0 1.1416E+1 1.3801E+1 1.6623E+1 1.9564E+1 2.2108E+1
 2.3937E+1 2.4970E+1 2.5407E+1 2.5447E+1 2.5527E+1 2.6004E+1 2.7156E+1 2.9342E+1
 3.2602E+1 3.6656E+1 4.1188E+1 4.5918E+1 5.0290E+1 5.3828E+1 5.6093E+1 5.6372E+1
 5.3867E+1 4.8183E+1 3.9796E+1 2.9501E+1 1.8213E+1 6.9241E+0-3.6889E+0-1.2871E+1
-1.9867E+1-2.4398E+1-2.5948E+1-2.4517E+1-2.0383E+1-1.4540E+1-7.9420E+0-1.5822E+0
 3.7839E+0 7.5998E+0 9.6270E+0 9.5077E+0 7.1626E+0 3.2274E+0-1.6617E+0-6.9483E+0
-1.2036E+1-1.6250E+1-1.8992E+1-1.9867E+1-1.8754E+1-1.5852E+1-1.1837E+1-7.7035E+0
-4.0864E+0-1.5822E+0-4.6924E-1-7.0773E-1-2.1784E+0-4.1261E+0-6.2726E+0-8.2203E+0
-1.0049E+1-1.1440E+1-1.2394E+1-1.3268E+1-1.4262E+1-1.5614E+1-1.7720E+1-2.0662E+1
-2.4319E+1-2.8134E+1-3.1871E+1-3.5250E+1-3.7913E+1-3.9542E+1-3.9701E+1-3.8350E+1
-3.5687E+1-3.2070E+1-2.7816E+1-2.3404E+1-1.9231E+1-1.5335E+1-1.2155E+1-1.0128E+1
-9.2935E+0-9.2140E+0-9.5717E+0-1.0168E+1-1.0724E+1-1.1003E+1-1.1122E+1-1.1162E+1
-1.1201E+1-1.1281E+1-1.1440E+1-1.1519E+1-1.1360E+1-1.0764E+1-9.5320E+0-7.9420E+0
-6.0738E+0-4.1659E+0-2.7349E+0-2.2977E+0-2.8542E+0-4.4839E+0-7.0676E+0-1.0009E+1
-1.2632E+1-1.4342E+1-1.4858E+1-1.3825E+1-1.1201E+1-7.2663E+0-2.7349E+0 1.5580E+0
 4.8174E+0 6.5663E+0 6.3676E+0 4.2211E+0 7.2323E-1-3.6094E+0-7.9023E+0-1.1758E+1
-1.4620E+1-1.6210E+1-1.6607E+1-1.6091E+1-1.5137E+1-1.4302E+1-1.4143E+1-1.5017E+1
-1.6846E+1-1.9469E+1-2.2729E+1-2.6068E+1-2.9049E+1-3.0996E+1-3.1195E+1-2.9605E+1
-2.6346E+1-2.2053E+1-1.7522E+1-1.3149E+1-9.3730E+0-6.2328E+0-3.8876E+0-2.3772E+0
-1.2642E+0-3.8974E-1 4.8474E-1 1.4387E+0 2.3927E+0 3.1479E+0 3.3467E+0 2.9889E+0
 2.1542E+0 8.4248E-1-5.8848E-1-2.0592E+0-3.1324E+0-3.5696E+0-3.2914E+0-2.2182E+0
-1.5124E-1 2.7504E+0 6.0893E+0 9.3090E+0 1.2290E+1 1.4596E+1 1.5987E+1 1.6504E+1
 1.6345E+1 1.5629E+1 1.4675E+1 1.3602E+1 1.2529E+1 1.1535E+1 1.0501E+1 9.3885E+0
 7.9973E+0 6.4471E+0 4.5789E+0 2.4722E+0 5.2449E-1-8.2698E-1-1.1847E+0-4.6924E-1
 1.3195E+0 3.9429E+0 6.8843E+0 9.7065E+0 1.2091E+1 1.3721E+1 1.4516E+1 1.4635E+1
 1.4397E+1 1.3801E+1 1.2886E+1 1.1654E+1 1.0144E+1 8.4345E+0 6.6458E+0 5.0559E+0
 3.9031E+0 3.3069E+0 3.2672E+0 3.9031E+0 5.0956E+0 6.3676E+0 7.4805E+0 8.2358E+0
 8.5140E+0 7.9575E+0 6.6856E+0 5.0161E+0 3.1479E+0 1.3195E+0-1.5124E-1-1.0655E+0
-1.3835E+0-1.2642E+0-7.0773E-1 1.2700E-1 1.2797E+0 2.6312E+0 4.0224E+0 5.4533E+0
 6.8446E+0 8.0768E+0 9.0705E+0 9.9450E+0 1.0700E+1 1.1098E+1 1.1018E+1 1.0342E+1
 8.8718E+0 6.5663E+0 3.5454E+0 7.7510E-3-3.8876E+0-7.9420E+0-1.1877E+1-1.5256E+1
-1.7561E+1-1.8555E+1-1.7998E+1-1.5852E+1-1.2275E+1-7.9023E+0-3.2517E+0 1.4785E+0
 5.9701E+0 9.6270E+0 1.2211E+1 1.3642E+1 1.3681E+1 1.2330E+1 1.0183E+1 7.7588E+0
 5.4533E+0 3.3467E+0 1.7170E+0 3.6549E-1-8.2698E-1-2.2579E+0-4.2454E+0-6.8688E+0
-1.0009E+1-1.3626E+1-1.7204E+1-2.0264E+1-2.2371E+1-2.3245E+1-2.2490E+1-1.9787E+1
-1.5892E+1-1.1360E+1-6.7098E+0-2.3374E+0 1.2797E+0 3.9031E+0 5.3341E+0 5.4931E+0
 4.6981E+0 3.3864E+0 2.1542E+0 1.8362E+0 2.7902E+0 5.1751E+0 8.7525E+0 1.3284E+1
 1.8252E+1 2.3102E+1 2.7315E+1 3.0416E+1 3.1926E+1 3.1409E+1 2.8945E+1 2.5089E+1
 2.0478E+1 1.5550E+1 1.0581E+1 5.9303E+0 1.8362E+0-1.6220E+0-4.2454E+0-5.9546E+0
-6.7098E+0-6.6701E+0-6.0341E+0-4.9211E+0-3.5696E+0-2.2579E+0-1.0655E+0 1.6675E-1
 1.4387E+0 2.9889E+0 5.0161E+0 7.7985E+0 1.1336E+1 1.5430E+1 1.9842E+1 2.3976E+1
 2.7395E+1 2.9382E+1 2.9621E+1 2.7991E+1 2.4692E+1 2.0200E+1 1.5192E+1 1.0422E+1
 6.4471E+0 3.6646E+0 2.5119E+0 2.9889E+0 4.3801E+0 5.8111E+0 6.6458E+0 6.1291E+0
 3.9429E+0-3.1998E-2-5.5968E+0-1.2513E+1-2.0105E+1-2.7737E+1-3.4574E+1-3.9900E+1
-4.3239E+1-4.3915E+1-4.1768E+1-3.7356E+1-3.1632E+1-2.5432E+1-1.9191E+1-1.3427E+1
-8.7370E+0-5.5173E+0-3.7286E+0-3.2119E+0-3.4504E+0-3.7286E+0-3.2517E+0-1.7809E+0
 7.2323E-1 4.2211E+0 8.3550E+0 1.2568E+1 1.6384E+1 1.9206E+1 2.0598E+1 2.0160E+1
 1.7974E+1 1.4476E+1 1.0422E+1 6.3278E+0 2.5517E+0-4.6924E-1-2.3374E+0-2.9734E+0
-2.6554E+0-1.6617E+0-5.8848E-1 1.6675E-1 8.7249E-2-9.4622E-1-3.0529E+0-6.1931E+0
-1.0088E+1-1.4302E+1-1.8237E+1-2.1218E+1-2.2967E+1-2.3285E+1-2.2172E+1-1.9867E+1
-1.7084E+1-1.4262E+1-1.1678E+1-9.6910E+0-8.2203E+0-6.9483E+0-5.5173E+0-3.6889E+0
-1.3835E+0 1.7965E+0 5.8508E+0 1.0621E+1 1.5788E+1 2.0876E+1 2.5527E+1 2.9223E+1
 3.1608E+1 3.2165E+1 3.0495E+1 2.6520E+1 2.0399E+1 1.2966E+1 4.9366E+0-3.2517E+0
-1.1082E+1-1.7800E+1-2.2729E+1-2.5352E+1-2.5591E+1-2.3484E+1-1.9747E+1-1.5534E+1
-1.1758E+1-9.0947E+0-7.9420E+0-8.5383E+0-1.0764E+1-1.3865E+1-1.6886E+1-1.9191E+1
-2.0463E+1-2.0503E+1-1.9231E+1-1.7164E+1-1.5017E+1-1.2990E+1-1.1480E+1-1.0804E+1
-1.1082E+1-1.2155E+1-1.3984E+1-1.6409E+1-1.8992E+1-2.1417E+1-2.3285E+1-2.4398E+1
-2.4676E+1-2.4001E+1-2.2331E+1-1.9946E+1-1.6925E+1-1.3388E+1-9.4922E+0-5.4378E+0
-1.3437E+0 2.8299E+0 6.9241E+0 1.0819E+1 1.4317E+1 1.7617E+1 2.0637E+1 2.3420E+1
 2.6123E+1 2.8786E+1 3.1409E+1 3.3715E+1 3.5464E+1 3.6457E+1 3.6338E+1 3.4788E+1
 3.1727E+1 2.7633E+1 2.2903E+1 1.8014E+1 1.3324E+1 9.2295E+0 6.2086E+0 4.1416E+0
 3.2274E+0 3.0287E+0 3.0287E+0 2.6312E+0 1.5977E+0 4.7500E-2-1.9002E+0-3.8876E+0
-5.3186E+0-5.4378E+0-4.1659E+0-1.2245E+0 3.0684E+0 8.4743E+0 1.4397E+1 1.9962E+1
 2.4453E+1 2.7355E+1 2.8070E+1 2.6481E+1 2.2784E+1 1.8093E+1 1.3244E+1 9.0307E+0
 6.2086E+0 5.0559E+0 5.7316E+0 7.8780E+0 1.1018E+1 1.4158E+1 1.6663E+1 1.7776E+1
 1.7338E+1 1.5073E+1 1.1296E+1 6.3278E+0 1.0412E+0-3.8081E+0-7.6638E+0-9.8897E+0
-9.6910E+0-6.9483E+0-2.4567E+0 2.5914E+0 7.3613E+0 1.0978E+1 1.2529E+1 1.1654E+1
 8.5935E+0 3.8634E+0-1.6617E+0-7.1470E+0-1.1837E+1-1.5097E+1-1.6607E+1-1.6329E+1
-1.4421E+1-1.1639E+1-8.8563E+0-6.5111E+0-4.8416E+0-3.6491E+0-2.9734E+0-2.7349E+0
-2.3374E+0-1.4630E+0 2.4624E-1 2.9094E+0 6.6061E+0 1.0939E+1 1.5391E+1 1.9405E+1
 2.2347E+1 2.3619E+1 2.3181E+1 2.0836E+1 1.6901E+1 1.1813E+1 6.0496E+0 7.7510E-3
-5.5571E+0-9.8500E+0-1.2434E+1-1.3109E+1-1.1599E+1-8.2203E+0-3.8081E+0 9.6172E-1
 5.4931E+0 9.2692E+0 1.2012E+1 1.3562E+1 1.4158E+1 1.4119E+1 1.3642E+1 1.3045E+1
 1.2529E+1 1.2330E+1 1.2250E+1 1.2250E+1 1.2171E+1 1.1535E+1 1.0104E+1 7.7190E+0
 4.6584E+0 9.6172E-1-3.0927E+0-6.9086E+0-1.0088E+1-1.2235E+1-1.3149E+1-1.2553E+1
-1.0605E+1-7.7433E+0-4.5634E+0-1.7015E+0 5.6424E-1 2.0349E+0 2.5119E+0 2.2337E+0
 1.6375E+0 1.2002E+0 1.2002E+0 1.9952E+0 3.7441E+0 6.0496E+0 8.1960E+0 9.7065E+0
 1.0024E+1 8.6730E+0 5.7316E+0 1.7170E+0-2.8144E+0-7.4650E+0-1.1718E+1-1.5176E+1
-1.7482E+1-1.8475E+1-1.8197E+1-1.6806E+1-1.4898E+1-1.3109E+1-1.1917E+1-1.1480E+1
-1.1877E+1-1.3149E+1-1.5176E+1-1.7641E+1-2.0065E+1-2.2331E+1-2.4040E+1-2.4676E+1
-2.4120E+1-2.2371E+1-1.9787E+1-1.6647E+1-1.3268E+1-9.9295E+0-6.9086E+0-4.4839E+0
-2.8542E+0-2.2182E+0-2.5759E+0-3.4504E+0-4.3249E+0-5.0006E+0-5.3981E+0-5.4378E+0
-5.3583E+0-5.4378E+0-5.7956E+0-6.3918E+0-7.0278E+0-7.6638E+0-7.8228E+0-7.0676E+0
-5.0801E+0-1.8207E+0 2.6709E+0 8.3153E+0 1.4596E+1 2.0955E+1 2.6719E+1 3.1449E+1
 3.4669E+1 3.5861E+1 3.4947E+1 3.2204E+1 2.8031E+1 2.2943E+1 1.7378E+1 1.2052E+1
 7.4805E+0 3.7839E+0 1.4387E+0 2.4624E-1 1.2700E-1 6.4373E-1 1.5182E+0 2.5914E+0
 3.6646E+0 4.4994E+0 4.8969E+0 4.8571E+0 4.4199E+0 3.3467E+0 1.6375E+0-3.8974E-1
-2.5362E+0-4.7621E+0-6.9086E+0-8.6973E+0-9.9295E+0-1.0526E+1-1.0009E+1-8.1805E+0
-5.5173E+0-2.4567E+0 5.2449E-1 3.1479E+0 5.0956E+0 6.1291E+0 5.9701E+0 4.8969E+0
 3.0287E+0 8.4248E-1-1.2642E+0-3.1722E+0-4.9609E+0-6.7496E+0-8.4588E+0-9.8500E+0
-1.0804E+1-1.1360E+1-1.1599E+1-1.1321E+1-1.0565E+1-9.2140E+0-7.3855E+0-5.1994E+0
-3.0927E+0-1.4232E+0-4.2949E-1-1.5124E-1-5.8848E-1-1.7809E+0-3.2914E+0-4.8416E+0
-5.9546E+0-6.4713E+0-6.0738E+0-4.4839E+0-1.8604E+0 1.6375E+0 5.8906E+0 1.0621E+1
 1.5430E+1 1.9962E+1 2.3658E+1 2.6361E+1 2.7554E+1 2.6997E+1 2.4692E+1 2.1114E+1
 1.6663E+1 1.1853E+1 7.1626E+0 2.9889E+0-5.8848E-1-3.3709E+0-5.3186E+0-6.7098E+0
-7.9420E+0-9.3332E+0-1.1003E+1-1.3030E+1-1.5375E+1-1.7840E+1-2.0185E+1-2.1973E+1
-2.2927E+1-2.2768E+1-2.1457E+1-1.9032E+1-1.6289E+1-1.3825E+1-1.2314E+1-1.1877E+1
-1.2712E+1-1.4381E+1-1.6329E+1-1.7998E+1-1.9350E+1-1.9946E+1-1.9429E+1-1.7840E+1
-1.5335E+1-1.2036E+1-8.1805E+0-4.2056E+0-3.1024E-1 3.2672E+0 6.5266E+0 9.2692E+0
 1.1376E+1 1.2807E+1 1.3602E+1 1.3801E+1 1.3522E+1 1.3006E+1 1.2568E+1 1.2250E+1
 1.1972E+1 1.1694E+1 1.1376E+1 1.0859E+1 9.9052E+0 8.8320E+0 7.7985E+0 6.6458E+0
 5.6123E+0 4.6981E+0 4.0224E+0 3.3864E+0 2.8299E+0 2.2734E+0 1.7965E+0 1.2400E+0
 5.2449E-1-3.4999E-1-1.1052E+0-1.7015E+0-2.0989E+0-1.8207E+0-8.6672E-1 6.8348E-1
 2.4722E+0 4.4199E+0 6.4073E+0 8.1165E+0 9.2692E+0 9.9847E+0 1.0342E+1 1.0422E+1
 1.0501E+1 1.0621E+1 1.0780E+1 1.0700E+1 1.0342E+1 9.5475E+0 8.3550E+0 6.6856E+0
 4.6584E+0 2.3529E+0 7.7510E-3-2.3374E+0-4.5236E+0-6.4316E+0-7.9818E+0-9.4127E+0
-1.0804E+1-1.2036E+1-1.3149E+1-1.4024E+1-1.4660E+1-1.4819E+1-1.4540E+1-1.3984E+1
-1.3308E+1-1.2752E+1-1.2354E+1-1.2195E+1-1.2354E+1-1.2553E+1-1.2473E+1-1.1957E+1
-1.1003E+1-9.0947E+0-6.2726E+0-2.7747E+0 1.1605E+0 5.3341E+0 9.4680E+0 1.3165E+1
 1.6265E+1 1.8690E+1 2.0240E+1 2.0916E+1 2.0717E+1 1.9882E+1 1.8570E+1 1.6623E+1
 1.4039E+1 1.1018E+1 7.7588E+0 4.3404E+0 1.0810E+0-1.7412E+0-4.0069E+0-5.9148E+0
-7.5843E+0-9.0550E+0-1.0446E+1-1.1996E+1-1.3706E+1-1.5534E+1-1.7402E+1-1.9310E+1
-2.1019E+1-2.2371E+1-2.3047E+1-2.3166E+1-2.2530E+1-2.0940E+1-1.8356E+1-1.5017E+1
-1.1082E+1-6.4713E+0-1.2642E+0 4.3006E+0 1.0064E+1 1.5868E+1 2.1194E+1 2.5765E+1
 2.9342E+1 3.1926E+1 3.3516E+1 3.4391E+1 3.4709E+1 3.4828E+1 3.4868E+1 3.4709E+1
 3.4271E+1 3.3675E+1 3.2681E+1 3.1012E+1 2.8706E+1 2.5845E+1 2.2426E+1 1.8491E+1
 1.4158E+1 9.5475E+0 4.6584E+0-4.6924E-1-5.6763E+0-1.0963E+1-1.6130E+1-2.1059E+1
-2.5352E+1-2.8532E+1-3.0162E+1-3.0003E+1-2.7777E+1-2.3563E+1-1.7959E+1-1.1758E+1
-5.6366E+0 4.7500E-2 4.7379E+0 8.1960E+0 1.0462E+1 1.2052E+1 1.3045E+1 1.3840E+1
 1.4675E+1 1.5669E+1 1.6782E+1 1.7776E+1 1.8451E+1 1.8491E+1 1.7497E+1 1.5271E+1
 1.2052E+1 8.1563E+0 4.1019E+0 2.4624E-1-3.0529E+0-5.3981E+0-6.6303E+0-7.0278E+0
-6.8291E+0-6.3521E+0-6.1136E+0-6.1931E+0-6.6701E+0-7.3060E+0-8.0215E+0-8.5780E+0
-8.4985E+0-7.6638E+0-6.0341E+0-3.9671E+0-1.6617E+0 4.0524E-1 1.9157E+0 2.4722E+0
 2.1542E+0 1.2400E+0-1.5124E-1-1.6220E+0-2.9337E+0-3.7286E+0-4.0466E+0-4.0466E+0
-3.5696E+0-2.7747E+0-2.0194E+0-1.4232E+0-9.4622E-1-1.9099E-1 8.0273E-1 2.0349E+0
 3.5454E+0 5.4136E+0 7.4408E+0 9.2692E+0 1.0899E+1 1.2131E+1 1.2727E+1 1.2568E+1
 1.1893E+1 1.1217E+1 1.0660E+1 1.0462E+1 1.0819E+1 1.1495E+1 1.2250E+1 1.3085E+1
 1.3840E+1 1.4357E+1 1.4397E+1 1.3999E+1 1.3403E+1 1.2767E+1 1.2211E+1 1.1694E+1
 1.1336E+1 1.0899E+1 1.0144E+1 8.9910E+0 7.4010E+0 5.3739E+0 2.9889E+0 5.6424E-1
-1.8604E+0-4.2454E+0-6.3918E+0-8.2203E+0-9.6115E+0-1.0605E+1-1.1162E+1-1.1360E+1
-1.1122E+1-1.0645E+1-9.9692E+0-9.0550E+0-7.8228E+0-6.3918E+0-4.9211E+0-3.5299E+0
-2.3374E+0-1.5425E+0-1.3437E+0-1.5425E+0-1.7809E+0-2.0989E+0-2.2182E+0-1.9002E+0
-1.1847E+0-1.5124E-1 1.0412E+0 2.3529E+0 3.6646E+0 4.9366E+0 6.0496E+0 7.0036E+0
 7.7985E+0 8.4345E+0 8.6333E+0 8.3550E+0 7.5600E+0 6.0893E+0 3.7044E+0 4.4499E-1
-3.4504E+0-7.7433E+0-1.2195E+1-1.6250E+1-1.9350E+1-2.1218E+1-2.1576E+1-2.0463E+1
-1.8078E+1-1.4978E+1-1.1440E+1-8.0215E+0-4.9211E+0-2.3374E+0-4.6924E-1 8.4248E-1
 1.7965E+0 2.4722E+0 2.9492E+0 3.5852E+0 4.1814E+0 4.7379E+0 5.0956E+0 5.4533E+0
 5.8111E+0 6.1291E+0 6.5266E+0 6.8048E+0 6.6856E+0 6.0098E+0 4.7379E+0 2.8299E+0
 4.4499E-1-2.2579E+0-4.8814E+0-6.9881E+0-8.2600E+0-8.4985E+0-7.7830E+0-6.2328E+0
-4.5236E+0-3.4504E+0-3.2517E+0-4.2454E+0-6.6701E+0-1.0247E+1-1.4381E+1-1.8515E+1
-2.2252E+1-2.5193E+1-2.6982E+1-2.7379E+1-2.6545E+1-2.4597E+1-2.1934E+1-1.9032E+1
-1.6369E+1-1.4461E+1-1.3388E+1-1.3030E+1-1.3109E+1-1.3467E+1-1.3586E+1-1.3030E+1
-1.1798E+1-1.0088E+1-7.6638E+0-4.9211E+0-2.2977E+0-1.5124E-1 1.4387E+0 2.2337E+0
 2.3132E+0 1.8362E+0 1.1605E+0 7.2323E-1 1.0412E+0 2.2337E+0 4.4596E+0 7.6395E+0
 1.1535E+1 1.5788E+1 2.0041E+1 2.4135E+1 2.7752E+1 3.0614E+1 3.2562E+1 3.3516E+1
 3.3476E+1 3.2522E+1 3.1012E+1 2.9183E+1 2.7196E+1 2.5288E+1 2.3698E+1 2.2466E+1
 2.1591E+1 2.0995E+1 2.0637E+1 2.0399E+1 2.0121E+1 1.9365E+1 1.8014E+1 1.6066E+1
 1.3562E+1 1.0501E+1 7.2420E+0 4.0224E+0 9.6172E-1-1.7412E+0-3.9671E+0-5.7161E+0
-6.9483E+0-8.0215E+0-8.9755E+0-9.7705E+0-1.0565E+1-1.1360E+1-1.2036E+1-1.2354E+1
-1.2354E+1-1.1996E+1-1.1201E+1-9.7705E+0-7.8625E+0-5.5968E+0-3.1722E+0-7.0773E-1
 1.3195E+0 2.9094E+0 3.9826E+0 4.5391E+0 4.4596E+0 3.8236E+0 2.7107E+0 1.2400E+0
-5.0898E-1-2.2977E+0-3.8876E+0-5.1994E+0-5.8751E+0-5.8751E+0-4.9609E+0-3.3312E+0
-1.3437E+0 1.0412E+0 3.6249E+0 6.0496E+0 8.2358E+0 1.0064E+1 1.1694E+1 1.2886E+1
 1.3681E+1 1.3999E+1 1.3920E+1 1.3284E+1 1.2131E+1 1.0780E+1 9.5077E+0 8.3550E+0
 7.4805E+0 7.0831E+0 7.1228E+0 7.4010E+0 7.7190E+0 7.8383E+0 7.7588E+0 7.2023E+0
 5.9701E+0 4.2211E+0 2.0349E+0-7.0773E-1-3.8081E+0-6.9881E+0-1.0049E+1-1.2831E+1
-1.5296E+1-1.7204E+1-1.8475E+1-1.9151E+1-1.9111E+1-1.8118E+1-1.6448E+1-1.3944E+1
-1.0963E+1-7.5445E+0-3.7684E+0 7.7510E-3 3.6249E+0 6.9638E+0 1.0024E+1 1.2568E+1
 1.4755E+1 1.6702E+1 1.8372E+1 1.9882E+1 2.1194E+1 2.2545E+1 2.3897E+1 2.5248E+1
 2.6520E+1 2.7713E+1 2.8667E+1 2.9183E+1 2.9303E+1 2.8945E+1 2.8031E+1 2.6441E+1
 2.4096E+1 2.1194E+1 1.8133E+1 1.4874E+1 1.1614E+1 8.5935E+0 5.7316E+0 2.9492E+0
 3.2574E-1-2.1784E+0-4.5634E+0-6.9086E+0-9.1345E+0-1.1082E+1-1.2632E+1-1.3785E+1
-1.4342E+1-1.4183E+1-1.3308E+1-1.2116E+1-1.0804E+1-9.5717E+0-8.5780E+0-7.9818E+0
-7.5445E+0-7.2265E+0-6.9483E+0-6.7098E+0-6.2726E+0-5.5173E+0-4.5236E+0-3.3312E+0
-1.9797E+0-6.6798E-1 3.6549E-1 9.2198E-1 1.0412E+0 8.0273E-1 3.6549E-1-1.5124E-1
-6.2823E-1-7.4748E-1-7.0773E-1-4.6924E-1 8.7249E-2 1.1605E+0 2.5914E+0 4.1019E+0
 5.6918E+0 7.0433E+0 7.8383E+0 7.8780E+0 7.2023E+0 5.6123E+0 3.1479E+0 7.7510E-3
-3.2914E+0-6.3521E+0-8.8165E+0-1.0327E+1-1.0645E+1-9.8102E+0-7.9818E+0-5.6366E+0
-3.0927E+0-5.4873E-1 1.5580E+0 2.9889E+0 3.7044E+0 3.5852E+0 2.5517E+0 8.0273E-1
